model_col,series_code,unit,freq,description,tags
google_mobility_united_states_nebraska_transit,google_mobility.united_states.nebraska.transit,unknown,unknown,,[]
google_mobility_united_states_nebraska_work,google_mobility.united_states.nebraska.work,unknown,unknown,,[]
google_mobility_united_states_nevada_grocery,google_mobility.united_states.nevada.grocery,unknown,unknown,,[]
google_mobility_united_states_nevada_parks,google_mobility.united_states.nevada.parks,unknown,unknown,,[]
google_mobility_united_states_nevada_residential,google_mobility.united_states.nevada.residential,unknown,unknown,,[]
google_mobility_united_states_nevada_retail,google_mobility.united_states.nevada.retail,unknown,unknown,,[]
google_mobility_united_states_nevada_transit,google_mobility.united_states.nevada.transit,unknown,unknown,,[]
google_mobility_united_states_nevada_work,google_mobility.united_states.nevada.work,unknown,unknown,,[]
google_mobility_united_states_new_hampshire_grocery,google_mobility.united_states.new_hampshire.grocery,unknown,unknown,,[]
google_mobility_united_states_new_hampshire_parks,google_mobility.united_states.new_hampshire.parks,unknown,unknown,,[]
google_mobility_united_states_new_hampshire_residential,google_mobility.united_states.new_hampshire.residential,unknown,unknown,,[]
google_mobility_united_states_new_hampshire_retail,google_mobility.united_states.new_hampshire.retail,unknown,unknown,,[]
google_mobility_united_states_new_hampshire_transit,google_mobility.united_states.new_hampshire.transit,unknown,unknown,,[]
google_mobility_united_states_new_hampshire_work,google_mobility.united_states.new_hampshire.work,unknown,unknown,,[]
google_mobility_united_states_new_jersey_grocery,google_mobility.united_states.new_jersey.grocery,unknown,unknown,,[]
google_mobility_united_states_new_jersey_parks,google_mobility.united_states.new_jersey.parks,unknown,unknown,,[]
google_mobility_united_states_new_jersey_residential,google_mobility.united_states.new_jersey.residential,unknown,unknown,,[]
google_mobility_united_states_new_jersey_retail,google_mobility.united_states.new_jersey.retail,unknown,unknown,,[]
google_mobility_united_states_new_jersey_transit,google_mobility.united_states.new_jersey.transit,unknown,unknown,,[]
google_mobility_united_states_new_jersey_work,google_mobility.united_states.new_jersey.work,unknown,unknown,,[]
google_mobility_united_states_new_mexico_grocery,google_mobility.united_states.new_mexico.grocery,unknown,unknown,,[]
google_mobility_united_states_new_mexico_parks,google_mobility.united_states.new_mexico.parks,unknown,unknown,,[]
google_mobility_united_states_new_mexico_residential,google_mobility.united_states.new_mexico.residential,unknown,unknown,,[]
google_mobility_united_states_new_mexico_retail,google_mobility.united_states.new_mexico.retail,unknown,unknown,,[]
google_mobility_united_states_new_mexico_transit,google_mobility.united_states.new_mexico.transit,unknown,unknown,,[]
google_mobility_united_states_new_mexico_work,google_mobility.united_states.new_mexico.work,unknown,unknown,,[]
google_mobility_united_states_new_york_grocery,google_mobility.united_states.new_york.grocery,unknown,unknown,,[]
google_mobility_united_states_new_york_parks,google_mobility.united_states.new_york.parks,unknown,unknown,,[]
google_mobility_united_states_new_york_residential,google_mobility.united_states.new_york.residential,unknown,unknown,,[]
google_mobility_united_states_new_york_retail,google_mobility.united_states.new_york.retail,unknown,unknown,,[]
google_mobility_united_states_new_york_transit,google_mobility.united_states.new_york.transit,unknown,unknown,,[]
google_mobility_united_states_new_york_work,google_mobility.united_states.new_york.work,unknown,unknown,,[]
google_mobility_united_states_north_carolina_grocery,google_mobility.united_states.north_carolina.grocery,unknown,unknown,,[]
google_mobility_united_states_north_carolina_parks,google_mobility.united_states.north_carolina.parks,unknown,unknown,,[]
google_mobility_united_states_north_carolina_residential,google_mobility.united_states.north_carolina.residential,unknown,unknown,,[]
google_mobility_united_states_north_carolina_retail,google_mobility.united_states.north_carolina.retail,unknown,unknown,,[]
google_mobility_united_states_north_carolina_transit,google_mobility.united_states.north_carolina.transit,unknown,unknown,,[]
google_mobility_united_states_north_carolina_work,google_mobility.united_states.north_carolina.work,unknown,unknown,,[]
google_mobility_united_states_north_dakota_grocery,google_mobility.united_states.north_dakota.grocery,unknown,unknown,,[]
google_mobility_united_states_north_dakota_parks,google_mobility.united_states.north_dakota.parks,unknown,unknown,,[]
google_mobility_united_states_north_dakota_residential,google_mobility.united_states.north_dakota.residential,unknown,unknown,,[]
google_mobility_united_states_north_dakota_retail,google_mobility.united_states.north_dakota.retail,unknown,unknown,,[]
google_mobility_united_states_north_dakota_transit,google_mobility.united_states.north_dakota.transit,unknown,unknown,,[]
google_mobility_united_states_north_dakota_work,google_mobility.united_states.north_dakota.work,unknown,unknown,,[]
google_mobility_united_states_ohio_grocery,google_mobility.united_states.ohio.grocery,unknown,unknown,,[]
google_mobility_united_states_ohio_parks,google_mobility.united_states.ohio.parks,unknown,unknown,,[]
google_mobility_united_states_ohio_residential,google_mobility.united_states.ohio.residential,unknown,unknown,,[]
google_mobility_united_states_ohio_retail,google_mobility.united_states.ohio.retail,unknown,unknown,,[]
google_mobility_united_states_ohio_transit,google_mobility.united_states.ohio.transit,unknown,unknown,,[]
google_mobility_united_states_ohio_work,google_mobility.united_states.ohio.work,unknown,unknown,,[]
google_mobility_united_states_oklahoma_grocery,google_mobility.united_states.oklahoma.grocery,unknown,unknown,,[]
google_mobility_united_states_oklahoma_parks,google_mobility.united_states.oklahoma.parks,unknown,unknown,,[]
google_mobility_united_states_oklahoma_residential,google_mobility.united_states.oklahoma.residential,unknown,unknown,,[]
google_mobility_united_states_oklahoma_retail,google_mobility.united_states.oklahoma.retail,unknown,unknown,,[]
google_mobility_united_states_oklahoma_transit,google_mobility.united_states.oklahoma.transit,unknown,unknown,,[]
google_mobility_united_states_oklahoma_work,google_mobility.united_states.oklahoma.work,unknown,unknown,,[]
google_mobility_united_states_oregon_grocery,google_mobility.united_states.oregon.grocery,unknown,unknown,,[]
google_mobility_united_states_oregon_parks,google_mobility.united_states.oregon.parks,unknown,unknown,,[]
google_mobility_united_states_oregon_residential,google_mobility.united_states.oregon.residential,unknown,unknown,,[]
google_mobility_united_states_oregon_retail,google_mobility.united_states.oregon.retail,unknown,unknown,,[]
google_mobility_united_states_oregon_transit,google_mobility.united_states.oregon.transit,unknown,unknown,,[]
google_mobility_united_states_oregon_work,google_mobility.united_states.oregon.work,unknown,unknown,,[]
google_mobility_united_states_parks,google_mobility.united_states.parks,unknown,unknown,,[]
google_mobility_united_states_pennsylvania_grocery,google_mobility.united_states.pennsylvania.grocery,unknown,unknown,,[]
google_mobility_united_states_pennsylvania_parks,google_mobility.united_states.pennsylvania.parks,unknown,unknown,,[]
google_mobility_united_states_pennsylvania_residential,google_mobility.united_states.pennsylvania.residential,unknown,unknown,,[]
google_mobility_united_states_pennsylvania_retail,google_mobility.united_states.pennsylvania.retail,unknown,unknown,,[]
google_mobility_united_states_pennsylvania_transit,google_mobility.united_states.pennsylvania.transit,unknown,unknown,,[]
google_mobility_united_states_pennsylvania_work,google_mobility.united_states.pennsylvania.work,unknown,unknown,,[]
google_mobility_united_states_residential,google_mobility.united_states.residential,unknown,unknown,,[]
google_mobility_united_states_retail,google_mobility.united_states.retail,unknown,unknown,,[]
google_mobility_united_states_rhode_island_grocery,google_mobility.united_states.rhode_island.grocery,unknown,unknown,,[]
google_mobility_united_states_rhode_island_parks,google_mobility.united_states.rhode_island.parks,unknown,unknown,,[]
google_mobility_united_states_rhode_island_residential,google_mobility.united_states.rhode_island.residential,unknown,unknown,,[]
google_mobility_united_states_rhode_island_retail,google_mobility.united_states.rhode_island.retail,unknown,unknown,,[]
google_mobility_united_states_rhode_island_transit,google_mobility.united_states.rhode_island.transit,unknown,unknown,,[]
google_mobility_united_states_rhode_island_work,google_mobility.united_states.rhode_island.work,unknown,unknown,,[]
google_mobility_united_states_south_carolina_grocery,google_mobility.united_states.south_carolina.grocery,unknown,unknown,,[]
google_mobility_united_states_south_carolina_parks,google_mobility.united_states.south_carolina.parks,unknown,unknown,,[]
google_mobility_united_states_south_carolina_residential,google_mobility.united_states.south_carolina.residential,unknown,unknown,,[]
google_mobility_united_states_south_carolina_retail,google_mobility.united_states.south_carolina.retail,unknown,unknown,,[]
google_mobility_united_states_south_carolina_transit,google_mobility.united_states.south_carolina.transit,unknown,unknown,,[]
google_mobility_united_states_south_carolina_work,google_mobility.united_states.south_carolina.work,unknown,unknown,,[]
google_mobility_united_states_south_dakota_grocery,google_mobility.united_states.south_dakota.grocery,unknown,unknown,,[]
google_mobility_united_states_south_dakota_parks,google_mobility.united_states.south_dakota.parks,unknown,unknown,,[]
google_mobility_united_states_south_dakota_residential,google_mobility.united_states.south_dakota.residential,unknown,unknown,,[]
google_mobility_united_states_south_dakota_retail,google_mobility.united_states.south_dakota.retail,unknown,unknown,,[]
google_mobility_united_states_south_dakota_transit,google_mobility.united_states.south_dakota.transit,unknown,unknown,,[]
google_mobility_united_states_south_dakota_work,google_mobility.united_states.south_dakota.work,unknown,unknown,,[]
google_mobility_united_states_tennessee_grocery,google_mobility.united_states.tennessee.grocery,unknown,unknown,,[]
google_mobility_united_states_tennessee_parks,google_mobility.united_states.tennessee.parks,unknown,unknown,,[]
google_mobility_united_states_tennessee_residential,google_mobility.united_states.tennessee.residential,unknown,unknown,,[]
google_mobility_united_states_tennessee_retail,google_mobility.united_states.tennessee.retail,unknown,unknown,,[]
google_mobility_united_states_tennessee_transit,google_mobility.united_states.tennessee.transit,unknown,unknown,,[]
google_mobility_united_states_tennessee_work,google_mobility.united_states.tennessee.work,unknown,unknown,,[]
google_mobility_united_states_texas_grocery,google_mobility.united_states.texas.grocery,unknown,unknown,,[]
google_mobility_united_states_texas_parks,google_mobility.united_states.texas.parks,unknown,unknown,,[]
google_mobility_united_states_texas_residential,google_mobility.united_states.texas.residential,unknown,unknown,,[]
google_mobility_united_states_texas_retail,google_mobility.united_states.texas.retail,unknown,unknown,,[]
google_mobility_united_states_texas_transit,google_mobility.united_states.texas.transit,unknown,unknown,,[]
google_mobility_united_states_texas_work,google_mobility.united_states.texas.work,unknown,unknown,,[]
google_mobility_united_states_transit,google_mobility.united_states.transit,unknown,unknown,,[]
google_mobility_united_states_utah_grocery,google_mobility.united_states.utah.grocery,unknown,unknown,,[]
google_mobility_united_states_utah_parks,google_mobility.united_states.utah.parks,unknown,unknown,,[]
google_mobility_united_states_utah_residential,google_mobility.united_states.utah.residential,unknown,unknown,,[]
google_mobility_united_states_utah_retail,google_mobility.united_states.utah.retail,unknown,unknown,,[]
google_mobility_united_states_utah_transit,google_mobility.united_states.utah.transit,unknown,unknown,,[]
google_mobility_united_states_utah_work,google_mobility.united_states.utah.work,unknown,unknown,,[]
google_mobility_united_states_vermont_grocery,google_mobility.united_states.vermont.grocery,unknown,unknown,,[]
google_mobility_united_states_vermont_parks,google_mobility.united_states.vermont.parks,unknown,unknown,,[]
google_mobility_united_states_vermont_residential,google_mobility.united_states.vermont.residential,unknown,unknown,,[]
google_mobility_united_states_vermont_retail,google_mobility.united_states.vermont.retail,unknown,unknown,,[]
google_mobility_united_states_vermont_transit,google_mobility.united_states.vermont.transit,unknown,unknown,,[]
google_mobility_united_states_vermont_work,google_mobility.united_states.vermont.work,unknown,unknown,,[]
google_mobility_united_states_virginia_grocery,google_mobility.united_states.virginia.grocery,unknown,unknown,,[]
google_mobility_united_states_virginia_parks,google_mobility.united_states.virginia.parks,unknown,unknown,,[]
google_mobility_united_states_virginia_residential,google_mobility.united_states.virginia.residential,unknown,unknown,,[]
google_mobility_united_states_virginia_retail,google_mobility.united_states.virginia.retail,unknown,unknown,,[]
google_mobility_united_states_virginia_transit,google_mobility.united_states.virginia.transit,unknown,unknown,,[]
google_mobility_united_states_virginia_work,google_mobility.united_states.virginia.work,unknown,unknown,,[]
google_mobility_united_states_washington_grocery,google_mobility.united_states.washington.grocery,unknown,unknown,,[]
google_mobility_united_states_washington_parks,google_mobility.united_states.washington.parks,unknown,unknown,,[]
google_mobility_united_states_washington_residential,google_mobility.united_states.washington.residential,unknown,unknown,,[]
google_mobility_united_states_washington_retail,google_mobility.united_states.washington.retail,unknown,unknown,,[]
google_mobility_united_states_washington_transit,google_mobility.united_states.washington.transit,unknown,unknown,,[]
google_mobility_united_states_washington_work,google_mobility.united_states.washington.work,unknown,unknown,,[]
google_mobility_united_states_west_virginia_grocery,google_mobility.united_states.west_virginia.grocery,unknown,unknown,,[]
google_mobility_united_states_west_virginia_parks,google_mobility.united_states.west_virginia.parks,unknown,unknown,,[]
google_mobility_united_states_west_virginia_residential,google_mobility.united_states.west_virginia.residential,unknown,unknown,,[]
google_mobility_united_states_west_virginia_retail,google_mobility.united_states.west_virginia.retail,unknown,unknown,,[]
google_mobility_united_states_west_virginia_transit,google_mobility.united_states.west_virginia.transit,unknown,unknown,,[]
google_mobility_united_states_west_virginia_work,google_mobility.united_states.west_virginia.work,unknown,unknown,,[]
google_mobility_united_states_wisconsin_grocery,google_mobility.united_states.wisconsin.grocery,unknown,unknown,,[]
google_mobility_united_states_wisconsin_parks,google_mobility.united_states.wisconsin.parks,unknown,unknown,,[]
google_mobility_united_states_wisconsin_residential,google_mobility.united_states.wisconsin.residential,unknown,unknown,,[]
google_mobility_united_states_wisconsin_retail,google_mobility.united_states.wisconsin.retail,unknown,unknown,,[]
google_mobility_united_states_wisconsin_transit,google_mobility.united_states.wisconsin.transit,unknown,unknown,,[]
google_mobility_united_states_wisconsin_work,google_mobility.united_states.wisconsin.work,unknown,unknown,,[]
google_mobility_united_states_work,google_mobility.united_states.work,unknown,unknown,,[]
google_mobility_united_states_wyoming_grocery,google_mobility.united_states.wyoming.grocery,unknown,unknown,,[]
google_mobility_united_states_wyoming_parks,google_mobility.united_states.wyoming.parks,unknown,unknown,,[]
google_mobility_united_states_wyoming_residential,google_mobility.united_states.wyoming.residential,unknown,unknown,,[]
google_mobility_united_states_wyoming_retail,google_mobility.united_states.wyoming.retail,unknown,unknown,,[]
google_mobility_united_states_wyoming_transit,google_mobility.united_states.wyoming.transit,unknown,unknown,,[]
google_mobility_united_states_wyoming_work,google_mobility.united_states.wyoming.work,unknown,unknown,,[]
paj_crude_end_inventory,paj.crude.end_inventory,unknown,unknown,,[]
paj_crude_import,paj.crude.import,unknown,unknown,,[]
paj_crude_non_refining_use,paj.crude.non_refining_use,unknown,unknown,,[]
paj_crude_production,paj.crude.production,unknown,unknown,,[]
paj_crude_refinery_throughput,paj.crude.refinery_throughput,unknown,unknown,,[]
paj_crude_refining_capacity,paj.crude.refining_capacity,unknown,unknown,,[]
paj_crude_utilization_pct,paj.crude.utilization_pct,unknown,unknown,,[]
paj_prices_dollars_crude_oil,paj.prices.dollars.crude_oil,unknown,unknown,,[]
paj_prices_dollars_fuel_oil_a,paj.prices.dollars.fuel_oil_a,unknown,unknown,,[]
paj_prices_dollars_fuel_oil_c,paj.prices.dollars.fuel_oil_c,unknown,unknown,,[]
paj_prices_dollars_gas_oil,paj.prices.dollars.gas_oil,unknown,unknown,,[]
paj_prices_dollars_gasoline,paj.prices.dollars.gasoline,unknown,unknown,,[]
paj_prices_dollars_kerosene,paj.prices.dollars.kerosene,unknown,unknown,,[]
paj_prices_dollars_naphtha,paj.prices.dollars.naphtha,unknown,unknown,,[]
paj_prices_volume_crude_oil,paj.prices.volume.crude_oil,unknown,unknown,,[]
paj_prices_volume_fuel_oil_a,paj.prices.volume.fuel_oil_a,unknown,unknown,,[]
paj_prices_volume_fuel_oil_c,paj.prices.volume.fuel_oil_c,unknown,unknown,,[]
paj_prices_volume_gas_oil,paj.prices.volume.gas_oil,unknown,unknown,,[]
paj_prices_volume_gasoline,paj.prices.volume.gasoline,unknown,unknown,,[]
paj_prices_volume_kerosene,paj.prices.volume.kerosene,unknown,unknown,,[]
paj_prices_volume_naphtha,paj.prices.volume.naphtha,unknown,unknown,,[]
paj_products_export_asphalt,paj.products.export.asphalt,unknown,unknown,,[]
paj_products_export_fuel_oil_a,paj.products.export.fuel_oil_a,unknown,unknown,,[]
paj_products_export_fuel_oil_bc,paj.products.export.fuel_oil_bc,unknown,unknown,,[]
paj_products_export_fuel_oil_total,paj.products.export.fuel_oil_total,unknown,unknown,,[]
paj_products_export_gas_oil,paj.products.export.gas_oil,unknown,unknown,,[]
paj_products_export_gasoline,paj.products.export.gasoline,unknown,unknown,,[]
paj_products_export_jet_fuel,paj.products.export.jet_fuel,unknown,unknown,,[]
paj_products_export_kerosene,paj.products.export.kerosene,unknown,unknown,,[]
paj_products_export_lubricating_oil,paj.products.export.lubricating_oil,unknown,unknown,,[]
paj_products_export_naphtha,paj.products.export.naphtha,unknown,unknown,,[]
paj_products_export_paraffin_wax,paj.products.export.paraffin_wax,unknown,unknown,,[]
paj_products_export_product_subtotal,paj.products.export.product_subtotal,unknown,unknown,,[]
paj_products_import_asphalt,paj.products.import.asphalt,unknown,unknown,,[]
paj_products_import_fuel_oil_a,paj.products.import.fuel_oil_a,unknown,unknown,,[]
paj_products_import_fuel_oil_bc,paj.products.import.fuel_oil_bc,unknown,unknown,,[]
paj_products_import_fuel_oil_total,paj.products.import.fuel_oil_total,unknown,unknown,,[]
paj_products_import_gas_oil,paj.products.import.gas_oil,unknown,unknown,,[]
paj_products_import_gasoline,paj.products.import.gasoline,unknown,unknown,,[]
paj_products_import_jet_fuel,paj.products.import.jet_fuel,unknown,unknown,,[]
paj_products_import_kerosene,paj.products.import.kerosene,unknown,unknown,,[]
paj_products_import_lubricating_oil,paj.products.import.lubricating_oil,unknown,unknown,,[]
paj_products_import_naphtha,paj.products.import.naphtha,unknown,unknown,,[]
paj_products_import_paraffin_wax,paj.products.import.paraffin_wax,unknown,unknown,,[]
paj_products_import_product_subtotal,paj.products.import.product_subtotal,unknown,unknown,,[]
paj_products_inventory_asphalt,paj.products.inventory.asphalt,unknown,unknown,,[]
paj_products_inventory_fuel_oil_a,paj.products.inventory.fuel_oil_a,unknown,unknown,,[]
paj_products_inventory_fuel_oil_bc,paj.products.inventory.fuel_oil_bc,unknown,unknown,,[]
paj_products_inventory_fuel_oil_total,paj.products.inventory.fuel_oil_total,unknown,unknown,,[]
paj_products_inventory_gas_oil,paj.products.inventory.gas_oil,unknown,unknown,,[]
paj_products_inventory_gasoline,paj.products.inventory.gasoline,unknown,unknown,,[]
paj_products_inventory_jet_fuel,paj.products.inventory.jet_fuel,unknown,unknown,,[]
paj_products_inventory_kerosene,paj.products.inventory.kerosene,unknown,unknown,,[]
paj_products_inventory_lubricating_oil,paj.products.inventory.lubricating_oil,unknown,unknown,,[]
paj_products_inventory_naphtha,paj.products.inventory.naphtha,unknown,unknown,,[]
paj_products_inventory_paraffin_wax,paj.products.inventory.paraffin_wax,unknown,unknown,,[]
paj_products_inventory_product_subtotal,paj.products.inventory.product_subtotal,unknown,unknown,,[]
paj_products_production_asphalt,paj.products.production.asphalt,unknown,unknown,,[]
paj_products_production_fuel_oil_a,paj.products.production.fuel_oil_a,unknown,unknown,,[]
paj_products_production_fuel_oil_bc,paj.products.production.fuel_oil_bc,unknown,unknown,,[]
paj_products_production_fuel_oil_total,paj.products.production.fuel_oil_total,unknown,unknown,,[]
paj_products_production_gas_oil,paj.products.production.gas_oil,unknown,unknown,,[]
paj_products_production_gasoline,paj.products.production.gasoline,unknown,unknown,,[]
paj_products_production_jet_fuel,paj.products.production.jet_fuel,unknown,unknown,,[]
paj_products_production_kerosene,paj.products.production.kerosene,unknown,unknown,,[]
paj_products_production_lubricating_oil,paj.products.production.lubricating_oil,unknown,unknown,,[]
paj_products_production_naphtha,paj.products.production.naphtha,unknown,unknown,,[]
paj_products_production_paraffin_wax,paj.products.production.paraffin_wax,unknown,unknown,,[]
paj_products_production_product_subtotal,paj.products.production.product_subtotal,unknown,unknown,,[]
paj_products_sales_asphalt,paj.products.sales.asphalt,unknown,unknown,,[]
paj_products_sales_fuel_oil_a,paj.products.sales.fuel_oil_a,unknown,unknown,,[]
paj_products_sales_fuel_oil_bc,paj.products.sales.fuel_oil_bc,unknown,unknown,,[]
paj_products_sales_fuel_oil_total,paj.products.sales.fuel_oil_total,unknown,unknown,,[]
paj_products_sales_gas_oil,paj.products.sales.gas_oil,unknown,unknown,,[]
paj_products_sales_gasoline,paj.products.sales.gasoline,unknown,unknown,,[]
paj_products_sales_jet_fuel,paj.products.sales.jet_fuel,unknown,unknown,,[]
paj_products_sales_kerosene,paj.products.sales.kerosene,unknown,unknown,,[]
paj_products_sales_lubricating_oil,paj.products.sales.lubricating_oil,unknown,unknown,,[]
paj_products_sales_naphtha,paj.products.sales.naphtha,unknown,unknown,,[]
paj_products_sales_paraffin_wax,paj.products.sales.paraffin_wax,unknown,unknown,,[]
paj_products_sales_product_subtotal,paj.products.sales.product_subtotal,unknown,unknown,,[]
pet_eer_epd2dxl0_pf4_rgc_dpg_w,PET.EER_EPD2DXL0_PF4_RGC_DPG.W,unknown,unknown,,[]
pet_eer_epmru_pf4_rgc_dpg_w,PET.EER_EPMRU_PF4_RGC_DPG.W,unknown,unknown,,[]
pet_rbrte_d,PET.RBRTE.D,unknown,unknown,,[]
pet_rwtc_d,PET.RWTC.D,unknown,unknown,,[]
pet_wcestus1_w,PET.WCESTUS1.W,unknown,unknown,,[]
pet_wcrfpus2_w,PET.WCRFPUS2.W,unknown,unknown,,[]
pet_wcrntus2_w,PET.WCRNTUS2.W,unknown,unknown,,[]
pet_wcrrius2_w,PET.WCRRIUS2.W,unknown,unknown,,[]
pet_wcsstus1_w,PET.WCSSTUS1.W,unknown,unknown,,[]
pet_wdistus1_w,PET.WDISTUS1.W,unknown,unknown,,[]
pet_wdiupus2_w,PET.WDIUPUS2.W,unknown,unknown,,[]
pet_w_epd0_ypy_nus_mbbld_w,PET.W_EPD0_YPY_NUS_MBBLD.W,unknown,unknown,,[]
pet_w_epjk_ypy_nus_mbbld_w,PET.W_EPJK_YPY_NUS_MBBLD.W,unknown,unknown,,[]
pet_wgfrpus2_w,PET.WGFRPUS2.W,unknown,unknown,,[]
pet_wgfupus2_w,PET.WGFUPUS2.W,unknown,unknown,,[]
pet_wgtstus1_w,PET.WGTSTUS1.W,unknown,unknown,,[]
pet_wkjstus1_w,PET.WKJSTUS1.W,unknown,unknown,,[]
pet_wkjupus2_w,PET.WKJUPUS2.W,unknown,unknown,,[]
pet_wpuleus3_w,PET.WPULEUS3.W,unknown,unknown,,[]
stb_carsonline_bnsf_box,stb.carsonline.bnsf.box,unknown,unknown,,[]
stb_carsonline_bnsf_covered_hopper,stb.carsonline.bnsf.covered_hopper,unknown,unknown,,[]
stb_carsonline_bnsf_gondola,stb.carsonline.bnsf.gondola,unknown,unknown,,[]
stb_carsonline_bnsf_intermodal,stb.carsonline.bnsf.intermodal,unknown,unknown,,[]
stb_carsonline_bnsf_multilevel_automotive,stb.carsonline.bnsf.multilevel_automotive,unknown,unknown,,[]
stb_carsonline_bnsf_open_hopper,stb.carsonline.bnsf.open_hopper,unknown,unknown,,[]
stb_carsonline_bnsf_other,stb.carsonline.bnsf.other,unknown,unknown,,[]
stb_carsonline_bnsf_tank,stb.carsonline.bnsf.tank,unknown,unknown,,[]
stb_carsonline_bnsf_tulsa_ok,stb.carsonline.bnsf.tulsa_ok,unknown,unknown,,[]
stb_carsonline_cn_box,stb.carsonline.cn.box,unknown,unknown,,[]
stb_carsonline_cn_covered_hopper,stb.carsonline.cn.covered_hopper,unknown,unknown,,[]
stb_carsonline_cn_gondola,stb.carsonline.cn.gondola,unknown,unknown,,[]
stb_carsonline_cn_intermodal,stb.carsonline.cn.intermodal,unknown,unknown,,[]
stb_carsonline_cn_multilevel,stb.carsonline.cn.multilevel,unknown,unknown,,[]
stb_carsonline_cn_open_hopper,stb.carsonline.cn.open_hopper,unknown,unknown,,[]
stb_carsonline_cn_other,stb.carsonline.cn.other,unknown,unknown,,[]
stb_carsonline_cn_tank,stb.carsonline.cn.tank,unknown,unknown,,[]
stb_carsonline_cn_total,stb.carsonline.cn.total,unknown,unknown,,[]
stb_carsonline_cp_box,stb.carsonline.cp.box,unknown,unknown,,[]
stb_carsonline_cp_covered_hopper,stb.carsonline.cp.covered_hopper,unknown,unknown,,[]
stb_carsonline_cp_gondola,stb.carsonline.cp.gondola,unknown,unknown,,[]
stb_carsonline_cp_intermodal,stb.carsonline.cp.intermodal,unknown,unknown,,[]
stb_carsonline_cp_multilevel_automotive,stb.carsonline.cp.multilevel_automotive,unknown,unknown,,[]
stb_carsonline_cp_open_hopper,stb.carsonline.cp.open_hopper,unknown,unknown,,[]
stb_carsonline_cp_other,stb.carsonline.cp.other,unknown,unknown,,[]
stb_carsonline_cp_st_paul,stb.carsonline.cp.st_paul,unknown,unknown,,[]
stb_carsonline_cp_tank,stb.carsonline.cp.tank,unknown,unknown,,[]
stb_carsonline_cp_total,stb.carsonline.cp.total,unknown,unknown,,[]
stb_carsonline_csx_box,stb.carsonline.csx.box,unknown,unknown,,[]
stb_carsonline_csx_covered_hopper,stb.carsonline.csx.covered_hopper,unknown,unknown,,[]
stb_carsonline_csx_gondola,stb.carsonline.csx.gondola,unknown,unknown,,[]
stb_carsonline_csx_intermodal,stb.carsonline.csx.intermodal,unknown,unknown,,[]
stb_carsonline_csx_multilevel_automotive,stb.carsonline.csx.multilevel_automotive,unknown,unknown,,[]
stb_carsonline_csx_open_hopper,stb.carsonline.csx.open_hopper,unknown,unknown,,[]
stb_carsonline_csx_other,stb.carsonline.csx.other,unknown,unknown,,[]
stb_carsonline_csx_tank,stb.carsonline.csx.tank,unknown,unknown,,[]
stb_carsonline_csx_total,stb.carsonline.csx.total,unknown,unknown,,[]
stb_carsonline_csx_willard_oh,stb.carsonline.csx.willard_oh,unknown,unknown,,[]
stb_carsonline_ctco_average,stb.carsonline.ctco.average,unknown,unknown,,[]
stb_carsonline_ctco_brc,stb.carsonline.ctco.brc,unknown,unknown,,[]
stb_carsonline_ctco_cicero_bnsf,stb.carsonline.ctco.cicero_bnsf,unknown,unknown,,[]
stb_carsonline_ctco_ihb,stb.carsonline.ctco.ihb,unknown,unknown,,[]
stb_carsonline_ctco_ns,stb.carsonline.ctco.ns,unknown,unknown,,[]
stb_carsonline_ctco_subtotal_i/c,stb.carsonline.ctco.subtotal_i/c,unknown,unknown,,[]
stb_carsonline_ctco_terminating_i/c,stb.carsonline.ctco.terminating_i/c,unknown,unknown,,[]
stb_carsonline_ctco_terminating_no_i/c,stb.carsonline.ctco.terminating_no_i/c,unknown,unknown,,[]
stb_carsonline_ctco_through_i/c,stb.carsonline.ctco.through_i/c,unknown,unknown,,[]
stb_carsonline_ctco_up,stb.carsonline.ctco.up,unknown,unknown,,[]
stb_carsonline_kcs_10_  _baton_rouge,stb.carsonline.kcs.10.  _baton_rouge,unknown,unknown,,[]
stb_carsonline_kcs_box,stb.carsonline.kcs.box,unknown,unknown,,[]
stb_carsonline_kcs_covered_hopper,stb.carsonline.kcs.covered_hopper,unknown,unknown,,[]
stb_carsonline_kcs_gondola,stb.carsonline.kcs.gondola,unknown,unknown,,[]
stb_carsonline_kcs_intermodal,stb.carsonline.kcs.intermodal,unknown,unknown,,[]
stb_carsonline_kcs_multilevel_automotive,stb.carsonline.kcs.multilevel_automotive,unknown,unknown,,[]
stb_carsonline_kcs_open_hopper,stb.carsonline.kcs.open_hopper,unknown,unknown,,[]
stb_carsonline_kcs_other,stb.carsonline.kcs.other,unknown,unknown,,[]
stb_carsonline_kcs_tank,stb.carsonline.kcs.tank,unknown,unknown,,[]
stb_carsonline_ns_box,stb.carsonline.ns.box,unknown,unknown,,[]
stb_carsonline_ns_chattanooga,stb.carsonline.ns.chattanooga,unknown,unknown,,[]
stb_carsonline_ns_conway,stb.carsonline.ns.conway,unknown,unknown,,[]
stb_carsonline_ns_covered_hopper,stb.carsonline.ns.covered_hopper,unknown,unknown,,[]
stb_carsonline_ns_decatur,stb.carsonline.ns.decatur,unknown,unknown,,[]
stb_carsonline_ns_elkhart,stb.carsonline.ns.elkhart,unknown,unknown,,[]
stb_carsonline_ns_gondola,stb.carsonline.ns.gondola,unknown,unknown,,[]
